project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	spectrophotometer_method	state	well_number
TCGA-KIRC	1d37becb-7a1f-4d04-a0d1-bb14192b56f6	TCGA-G6-A8L7	959acc2e-6754-413e-9e8d-a2994bcbbb0b	TCGA-G6-A8L7-01A	5fbd9347-e479-4f69-863f-c028e2c276ed	TCGA-G6-A8L7-01A-11	0f864a15-2280-4a69-978a-c0f7a93060eb	TCGA-G6-A8L7-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-KIRC	037c691e-6320-451b-9276-78459f1b705c	TCGA-BP-4352	4fa249ed-2767-4eda-bc68-798d47b94725	TCGA-BP-4352-01A	c710d61e-0959-45c1-8e9f-428434fbf468	TCGA-BP-4352-01A-01	b8d6c163-1c9d-4ea3-b350-022f19b8929c	TCGA-BP-4352-01A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	037c691e-6320-451b-9276-78459f1b705c	TCGA-BP-4352	4fa249ed-2767-4eda-bc68-798d47b94725	TCGA-BP-4352-01A	c710d61e-0959-45c1-8e9f-428434fbf468	TCGA-BP-4352-01A-01	ce0127da-03c8-4d05-bf8c-516eec2b08aa	TCGA-BP-4352-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	037c691e-6320-451b-9276-78459f1b705c	TCGA-BP-4352	4fa249ed-2767-4eda-bc68-798d47b94725	TCGA-BP-4352-01A	c710d61e-0959-45c1-8e9f-428434fbf468	TCGA-BP-4352-01A-01	29734ca1-e4ed-419e-ba39-ad55ea432b2a	TCGA-BP-4352-01A-01R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-KIRC	037c691e-6320-451b-9276-78459f1b705c	TCGA-BP-4352	4fa249ed-2767-4eda-bc68-798d47b94725	TCGA-BP-4352-01A	c710d61e-0959-45c1-8e9f-428434fbf468	TCGA-BP-4352-01A-01	ec513924-4a05-44f5-94f9-59d7d1a4dcc2	TCGA-BP-4352-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	037c691e-6320-451b-9276-78459f1b705c	TCGA-BP-4352	ad1a06f3-77fc-4a6a-bf8b-8047d46b1fd0	TCGA-BP-4352-11A	535c8f60-54df-46e3-8e2e-363d727262ef	TCGA-BP-4352-11A-01	75c0ca1b-1cce-40b1-acc9-65552a07719a	TCGA-BP-4352-11A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	037c691e-6320-451b-9276-78459f1b705c	TCGA-BP-4352	ad1a06f3-77fc-4a6a-bf8b-8047d46b1fd0	TCGA-BP-4352-11A	535c8f60-54df-46e3-8e2e-363d727262ef	TCGA-BP-4352-11A-01	db5a04c4-edfb-41dd-8b7b-135a9f43e257	TCGA-BP-4352-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	037c691e-6320-451b-9276-78459f1b705c	TCGA-BP-4352	ad1a06f3-77fc-4a6a-bf8b-8047d46b1fd0	TCGA-BP-4352-11A	535c8f60-54df-46e3-8e2e-363d727262ef	TCGA-BP-4352-11A-01	d7edac6d-63a2-4012-803e-e8c7314bf64b	TCGA-BP-4352-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	e4cc8898-d1d8-4f6d-b01c-04cd30f0cd8f	TCGA-A3-3359	93b3995b-032c-4549-9d0c-db96708604c4	TCGA-A3-3359-01A	56431af3-2c11-4305-8282-4cf7132948d1	TCGA-A3-3359-01A-01	339a9397-a0f5-448c-b299-da7e3776caa5	TCGA-A3-3359-01A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	e4cc8898-d1d8-4f6d-b01c-04cd30f0cd8f	TCGA-A3-3359	93b3995b-032c-4549-9d0c-db96708604c4	TCGA-A3-3359-01A	56431af3-2c11-4305-8282-4cf7132948d1	TCGA-A3-3359-01A-01	ff3d8287-6edc-4b34-b933-c3868e1e8b35	TCGA-A3-3359-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-KIRC	e4cc8898-d1d8-4f6d-b01c-04cd30f0cd8f	TCGA-A3-3359	93b3995b-032c-4549-9d0c-db96708604c4	TCGA-A3-3359-01A	56431af3-2c11-4305-8282-4cf7132948d1	TCGA-A3-3359-01A-01	258c28b4-eb2e-4172-ac09-361bb0295af5	TCGA-A3-3359-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	e4cc8898-d1d8-4f6d-b01c-04cd30f0cd8f	TCGA-A3-3359	93b3995b-032c-4549-9d0c-db96708604c4	TCGA-A3-3359-01A	56431af3-2c11-4305-8282-4cf7132948d1	TCGA-A3-3359-01A-01	bc4d6fb9-437c-4525-9afb-5a238cc5122a	TCGA-A3-3359-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	e4cc8898-d1d8-4f6d-b01c-04cd30f0cd8f	TCGA-A3-3359	d5acd8fe-7635-4ef9-b7c2-7bcbb2393a14	TCGA-A3-3359-11A	9e061fee-7a8c-4d6d-8c68-a02b6e17647f	TCGA-A3-3359-11A-01	f5bbc461-0067-4073-a6cc-15682f8b2036	TCGA-A3-3359-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	e4cc8898-d1d8-4f6d-b01c-04cd30f0cd8f	TCGA-A3-3359	d5acd8fe-7635-4ef9-b7c2-7bcbb2393a14	TCGA-A3-3359-11A	9e061fee-7a8c-4d6d-8c68-a02b6e17647f	TCGA-A3-3359-11A-01	737bbeb7-c60e-40af-b31a-44b3b45f3a44	TCGA-A3-3359-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	e22bd9f5-c730-4dc3-95a1-a281d816d43e	TCGA-A3-3313-11A	be8b4924-d87d-4ef3-8698-3a668daf4fad	TCGA-A3-3313-11A-01	7d2f46a9-4f23-4dba-a197-ea701a14927d	TCGA-A3-3313-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	e22bd9f5-c730-4dc3-95a1-a281d816d43e	TCGA-A3-3313-11A	be8b4924-d87d-4ef3-8698-3a668daf4fad	TCGA-A3-3313-11A-01	42d60170-6094-46c5-9aa9-c786eaa1b62c	TCGA-A3-3313-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	9ebefdf8-ec2b-4647-b750-5c603fa2d6b0	TCGA-A3-3313-01A	2e426777-67bc-4d8e-ab8c-8b68b1de872c	TCGA-A3-3313-01A-02	1da2afb5-8ac9-4609-8088-b9169812e3a5	TCGA-A3-3313-01A-02X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	9ebefdf8-ec2b-4647-b750-5c603fa2d6b0	TCGA-A3-3313-01A	2e426777-67bc-4d8e-ab8c-8b68b1de872c	TCGA-A3-3313-01A-02	f53508cf-c74b-46c6-bbfd-a0646aaf8e6b	TCGA-A3-3313-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	9ebefdf8-ec2b-4647-b750-5c603fa2d6b0	TCGA-A3-3313-01A	2e426777-67bc-4d8e-ab8c-8b68b1de872c	TCGA-A3-3313-01A-02	e99f93d2-53f6-47a0-be86-f861c3a7b29f	TCGA-A3-3313-01A-02D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	9ebefdf8-ec2b-4647-b750-5c603fa2d6b0	TCGA-A3-3313-01A	2e426777-67bc-4d8e-ab8c-8b68b1de872c	TCGA-A3-3313-01A-02	8231a720-0892-4448-a746-0a3d81f4b55f	TCGA-A3-3313-01A-02R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	9ebefdf8-ec2b-4647-b750-5c603fa2d6b0	TCGA-A3-3313-01A	a051c197-cce9-4518-92a2-0ab8cea95b09	TCGA-A3-3313-01A-01	7b9f6e9f-b841-4f87-890f-b59abe170f05	TCGA-A3-3313-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	9ebefdf8-ec2b-4647-b750-5c603fa2d6b0	TCGA-A3-3313-01A	a051c197-cce9-4518-92a2-0ab8cea95b09	TCGA-A3-3313-01A-01	7fa336b0-5876-4666-a5b2-1fb8826706d7	TCGA-A3-3313-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	9ebefdf8-ec2b-4647-b750-5c603fa2d6b0	TCGA-A3-3313-01A	a051c197-cce9-4518-92a2-0ab8cea95b09	TCGA-A3-3313-01A-01	d62b04db-9c5b-4235-be2a-d02759841cf9	TCGA-A3-3313-01A-01R	1.8	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	TCGA-A3-3313	9ebefdf8-ec2b-4647-b750-5c603fa2d6b0	TCGA-A3-3313-01A	a051c197-cce9-4518-92a2-0ab8cea95b09	TCGA-A3-3313-01A-01	cb831aba-83af-451c-9463-b47ce5f1bff6	TCGA-A3-3313-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	c6cd8e56-f7c1-4359-a8e7-3f6215bb7d97	TCGA-AK-3429-01A	88e4e33c-65f3-4a51-a5cb-9ac475137e04	TCGA-AK-3429-01A-02	7c6b53fd-82dd-4eb3-9648-75480d3cb605	TCGA-AK-3429-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	c6cd8e56-f7c1-4359-a8e7-3f6215bb7d97	TCGA-AK-3429-01A	88e4e33c-65f3-4a51-a5cb-9ac475137e04	TCGA-AK-3429-01A-02	421d5a0d-13b6-4197-8ce0-ef2cd9141c7c	TCGA-AK-3429-01A-02X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	c6cd8e56-f7c1-4359-a8e7-3f6215bb7d97	TCGA-AK-3429-01A	88e4e33c-65f3-4a51-a5cb-9ac475137e04	TCGA-AK-3429-01A-02	c1fe0654-676a-49ce-b365-e853ceb2bf57	TCGA-AK-3429-01A-02R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	c6cd8e56-f7c1-4359-a8e7-3f6215bb7d97	TCGA-AK-3429-01A	88e4e33c-65f3-4a51-a5cb-9ac475137e04	TCGA-AK-3429-01A-02	09e2ee14-2634-470d-982a-fb4b6d1ff00b	TCGA-AK-3429-01A-02D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	c6cd8e56-f7c1-4359-a8e7-3f6215bb7d97	TCGA-AK-3429-01A	a448dd9a-8ef8-488f-9675-e6ca58d9d7c9	TCGA-AK-3429-01A-01	e6b88fe3-ccc2-420b-8b40-f4348a579760	TCGA-AK-3429-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	c6cd8e56-f7c1-4359-a8e7-3f6215bb7d97	TCGA-AK-3429-01A	a448dd9a-8ef8-488f-9675-e6ca58d9d7c9	TCGA-AK-3429-01A-01	15d4bd5d-a730-4880-9beb-1a7d80cc7543	TCGA-AK-3429-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	c6cd8e56-f7c1-4359-a8e7-3f6215bb7d97	TCGA-AK-3429-01A	a448dd9a-8ef8-488f-9675-e6ca58d9d7c9	TCGA-AK-3429-01A-01	bf8be282-a6df-45bc-b028-c7be9801bd59	TCGA-AK-3429-01A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	c6cd8e56-f7c1-4359-a8e7-3f6215bb7d97	TCGA-AK-3429-01A	a448dd9a-8ef8-488f-9675-e6ca58d9d7c9	TCGA-AK-3429-01A-01	23dd5ed7-90e6-49ea-ab9c-7fe58f4f15ec	TCGA-AK-3429-01A-01R	1.8	'--	'--	RNA	R	'--	0.04	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	c6cd8e56-f7c1-4359-a8e7-3f6215bb7d97	TCGA-AK-3429-01A	a448dd9a-8ef8-488f-9675-e6ca58d9d7c9	TCGA-AK-3429-01A-01	03ca0f8c-8f29-4eec-8a51-9fdacfc0db48	TCGA-AK-3429-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	5168a7a2-be89-4e17-bfd3-68f5fc92025c	TCGA-AK-3429-10A	cf77b54e-6437-4521-9606-e029d8f4c4f9	TCGA-AK-3429-10A-01	53f55f54-050e-45ae-bf2e-33b660d34f05	TCGA-AK-3429-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	5168a7a2-be89-4e17-bfd3-68f5fc92025c	TCGA-AK-3429-10A	cf77b54e-6437-4521-9606-e029d8f4c4f9	TCGA-AK-3429-10A-01	5a9d35fb-fc45-45f9-b2c2-8061e1aeffe1	TCGA-AK-3429-10A-01D	2.0	'--	'--	DNA	D	'--	0.13	'--	'--	UV Spec	released	'--
TCGA-KIRC	b3a6acab-00ad-48b7-94c2-bd56b461b48f	TCGA-AK-3429	5168a7a2-be89-4e17-bfd3-68f5fc92025c	TCGA-AK-3429-10A	cf77b54e-6437-4521-9606-e029d8f4c4f9	TCGA-AK-3429-10A-01	73aaddcd-eaf2-4e0d-be3c-2ebc1d580d22	TCGA-AK-3429-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	cf77fe39-0b4a-4b38-b563-2a244b9fb5c0	TCGA-B0-4845	be2c230e-c762-41fe-a11d-0a9194e87f90	TCGA-B0-4845-11A	c56bf536-4043-4cdc-914d-4b41906aef44	TCGA-B0-4845-11A-01	c2b1a962-f45b-4820-9fd2-c28f096ceaef	TCGA-B0-4845-11A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	cf77fe39-0b4a-4b38-b563-2a244b9fb5c0	TCGA-B0-4845	be2c230e-c762-41fe-a11d-0a9194e87f90	TCGA-B0-4845-11A	c56bf536-4043-4cdc-914d-4b41906aef44	TCGA-B0-4845-11A-01	4001f901-cee0-4c88-9878-0f3494658511	TCGA-B0-4845-11A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	cf77fe39-0b4a-4b38-b563-2a244b9fb5c0	TCGA-B0-4845	eab2c452-8263-4351-9150-7b51f84066c3	TCGA-B0-4845-01A	f4252e00-7c3f-4841-9615-aaff7fb4c4f2	TCGA-B0-4845-01A-01	5a8c250b-97fa-4be2-9841-ee8412b1c0be	TCGA-B0-4845-01A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	cf77fe39-0b4a-4b38-b563-2a244b9fb5c0	TCGA-B0-4845	eab2c452-8263-4351-9150-7b51f84066c3	TCGA-B0-4845-01A	f4252e00-7c3f-4841-9615-aaff7fb4c4f2	TCGA-B0-4845-01A-01	713b861f-e88f-4e23-95b3-5dbcce65209e	TCGA-B0-4845-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	cf77fe39-0b4a-4b38-b563-2a244b9fb5c0	TCGA-B0-4845	eab2c452-8263-4351-9150-7b51f84066c3	TCGA-B0-4845-01A	f4252e00-7c3f-4841-9615-aaff7fb4c4f2	TCGA-B0-4845-01A-01	44c6c0b8-4d6a-4ca8-bd46-2c7c1d38387c	TCGA-B0-4845-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	cf77fe39-0b4a-4b38-b563-2a244b9fb5c0	TCGA-B0-4845	eab2c452-8263-4351-9150-7b51f84066c3	TCGA-B0-4845-01A	f4252e00-7c3f-4841-9615-aaff7fb4c4f2	TCGA-B0-4845-01A-01	013db7fe-b161-48ca-b8a2-1969aa5ff298	TCGA-B0-4845-01A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	500636a5-d42b-469f-98e2-fdd4dddc61a0	TCGA-BP-4787	158ef2e0-fd7c-41ee-ae4a-809a55b9a9f9	TCGA-BP-4787-11A	8e37ec3a-e276-43db-9db7-a6ccf596785e	TCGA-BP-4787-11A-01	3f7f2f96-d790-4ad8-a904-ab6e2a9f2c7d	TCGA-BP-4787-11A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	500636a5-d42b-469f-98e2-fdd4dddc61a0	TCGA-BP-4787	158ef2e0-fd7c-41ee-ae4a-809a55b9a9f9	TCGA-BP-4787-11A	8e37ec3a-e276-43db-9db7-a6ccf596785e	TCGA-BP-4787-11A-01	93759477-4ff9-49ea-8c1c-3954b18a3e22	TCGA-BP-4787-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	500636a5-d42b-469f-98e2-fdd4dddc61a0	TCGA-BP-4787	158ef2e0-fd7c-41ee-ae4a-809a55b9a9f9	TCGA-BP-4787-11A	8e37ec3a-e276-43db-9db7-a6ccf596785e	TCGA-BP-4787-11A-01	a05264ae-0a98-4a2f-94f2-0a9ee96d541e	TCGA-BP-4787-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	500636a5-d42b-469f-98e2-fdd4dddc61a0	TCGA-BP-4787	3f52005c-4f85-4651-b027-c455ba143bcc	TCGA-BP-4787-01A	28f1cdaf-d0eb-4f48-8a40-c344632883de	TCGA-BP-4787-01A-01	eaa6bdd7-1fc6-4588-a7bc-16773d095348	TCGA-BP-4787-01A-01R	1.7	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	500636a5-d42b-469f-98e2-fdd4dddc61a0	TCGA-BP-4787	3f52005c-4f85-4651-b027-c455ba143bcc	TCGA-BP-4787-01A	28f1cdaf-d0eb-4f48-8a40-c344632883de	TCGA-BP-4787-01A-01	dfb3af28-9b3a-4844-b162-2c14eca94c44	TCGA-BP-4787-01A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	500636a5-d42b-469f-98e2-fdd4dddc61a0	TCGA-BP-4787	3f52005c-4f85-4651-b027-c455ba143bcc	TCGA-BP-4787-01A	28f1cdaf-d0eb-4f48-8a40-c344632883de	TCGA-BP-4787-01A-01	034e6590-ca4f-4ae2-8c68-5318dfa8042e	TCGA-BP-4787-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	500636a5-d42b-469f-98e2-fdd4dddc61a0	TCGA-BP-4787	3f52005c-4f85-4651-b027-c455ba143bcc	TCGA-BP-4787-01A	28f1cdaf-d0eb-4f48-8a40-c344632883de	TCGA-BP-4787-01A-01	2469d02c-a1d2-4dc3-8c22-11f00cadc1e8	TCGA-BP-4787-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	e33dff22-5bf1-4dd8-bed7-063cb555677c	TCGA-B0-4700	455ac62d-7709-4390-b415-63abb5e3a59b	TCGA-B0-4700-11A	be656121-2d45-4156-af79-3f97592985b1	TCGA-B0-4700-11A-01	b36f099a-0697-493e-9700-4b5160f99d08	TCGA-B0-4700-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	e33dff22-5bf1-4dd8-bed7-063cb555677c	TCGA-B0-4700	455ac62d-7709-4390-b415-63abb5e3a59b	TCGA-B0-4700-11A	be656121-2d45-4156-af79-3f97592985b1	TCGA-B0-4700-11A-01	fa0c68af-ea99-4709-99f0-c5e7194dceb5	TCGA-B0-4700-11A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	e33dff22-5bf1-4dd8-bed7-063cb555677c	TCGA-B0-4700	455ac62d-7709-4390-b415-63abb5e3a59b	TCGA-B0-4700-11A	be656121-2d45-4156-af79-3f97592985b1	TCGA-B0-4700-11A-01	1acbae7d-6399-481f-99e9-06f71fa8c793	TCGA-B0-4700-11A-01D	1.9	'--	'--	DNA	D	'--	0.13	'--	'--	UV Spec	released	'--
TCGA-KIRC	e33dff22-5bf1-4dd8-bed7-063cb555677c	TCGA-B0-4700	d67be8e3-41e9-4948-94cf-adc5eddd294b	TCGA-B0-4700-01A	3545fa0b-a351-46c8-8a4e-6b2c9e5bb4a2	TCGA-B0-4700-01A-02	da95edff-8a02-4d67-b3f7-56ab3f94a4f2	TCGA-B0-4700-01A-02R	1.7	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	e33dff22-5bf1-4dd8-bed7-063cb555677c	TCGA-B0-4700	d67be8e3-41e9-4948-94cf-adc5eddd294b	TCGA-B0-4700-01A	3545fa0b-a351-46c8-8a4e-6b2c9e5bb4a2	TCGA-B0-4700-01A-02	01fd27f1-b135-4165-b7aa-677309ce8bcc	TCGA-B0-4700-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	e33dff22-5bf1-4dd8-bed7-063cb555677c	TCGA-B0-4700	d67be8e3-41e9-4948-94cf-adc5eddd294b	TCGA-B0-4700-01A	3545fa0b-a351-46c8-8a4e-6b2c9e5bb4a2	TCGA-B0-4700-01A-02	0dfe4010-e71b-48ca-82aa-39b52b17e12f	TCGA-B0-4700-01A-02D	1.9	'--	'--	DNA	D	'--	0.13	'--	'--	UV Spec	released	'--
TCGA-KIRC	3c4ed50e-d00e-4ffe-b426-41dfdcb7327a	TCGA-BP-4166	7dbee6b9-f041-48a0-982d-3abbd6934c6c	TCGA-BP-4166-01A	8941d83e-263f-4ac2-a6bb-cc2d13b45143	TCGA-BP-4166-01A-02	a1938fcc-2ad0-499e-a77e-a467a43d30ba	TCGA-BP-4166-01A-02R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-KIRC	3c4ed50e-d00e-4ffe-b426-41dfdcb7327a	TCGA-BP-4166	7dbee6b9-f041-48a0-982d-3abbd6934c6c	TCGA-BP-4166-01A	8941d83e-263f-4ac2-a6bb-cc2d13b45143	TCGA-BP-4166-01A-02	8554c227-91ad-46ff-bb4d-31064d32e018	TCGA-BP-4166-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	3c4ed50e-d00e-4ffe-b426-41dfdcb7327a	TCGA-BP-4166	7dbee6b9-f041-48a0-982d-3abbd6934c6c	TCGA-BP-4166-01A	8941d83e-263f-4ac2-a6bb-cc2d13b45143	TCGA-BP-4166-01A-02	2ae8ec98-2fd6-4ac5-90d4-433ca9be2e04	TCGA-BP-4166-01A-02X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-KIRC	3c4ed50e-d00e-4ffe-b426-41dfdcb7327a	TCGA-BP-4166	7dbee6b9-f041-48a0-982d-3abbd6934c6c	TCGA-BP-4166-01A	8941d83e-263f-4ac2-a6bb-cc2d13b45143	TCGA-BP-4166-01A-02	be38d471-2c6e-4681-942c-1fb516b819cb	TCGA-BP-4166-01A-02D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-KIRC	3c4ed50e-d00e-4ffe-b426-41dfdcb7327a	TCGA-BP-4166	8a5861fe-b1c2-4a94-b31c-82fc4e5c7d4e	TCGA-BP-4166-11A	0c39e297-66af-4727-872e-756ccbb60f96	TCGA-BP-4166-11A-01	b7fa7a83-9143-46c7-ae3f-f040ea2327e1	TCGA-BP-4166-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-KIRC	3c4ed50e-d00e-4ffe-b426-41dfdcb7327a	TCGA-BP-4166	8a5861fe-b1c2-4a94-b31c-82fc4e5c7d4e	TCGA-BP-4166-11A	0c39e297-66af-4727-872e-756ccbb60f96	TCGA-BP-4166-11A-01	703f6f4d-2cf9-419d-8c3b-7207307e6ee7	TCGA-BP-4166-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
